no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,booking_status,lead_time,avg_price_per_room
2,0,0,4,0,0,0,8,2,0,5,0,0,1,1.9407018986777553,-0.45792438732411295
2,0,1,0,0,0,0,6,26,0,0,0,1,1,-0.08810296293737616,-0.014964340597302003
2,0,0,4,0,0,0,5,25,0,0,0,2,1,1.6126915318298,-0.48416243887239124
2,0,1,2,1,0,0,2,12,0,0,0,1,1,-0.7441236966332869,-0.8268005237969628
2,0,2,1,2,0,0,7,25,0,0,0,0,1,0.3127985965434582,-0.3483419367401284
2,1,1,2,0,0,0,4,22,0,0,0,0,1,-0.9142031461100045,1.3339801919435794
2,0,1,1,0,0,1,4,9,0,3,0,0,1,0.033382358117422135,-0.014964340597302003
2,0,1,2,0,0,0,11,4,0,0,0,0,1,2.681762357112025,-0.5181175644054568
2,0,0,4,0,0,0,9,28,0,0,0,0,1,0.19131327548865992,-0.17856630907480012
2,0,0,5,1,0,0,8,9,0,0,0,0,1,0.5314721744420952,-0.070527273287773
1,0,0,2,0,0,0,4,19,0,4,0,0,1,0.2277588718050994,0.28445813001245895
2,0,1,2,0,0,0,6,24,0,0,0,0,1,0.44643244970373636,-0.4872492684663061
2,0,2,1,2,0,0,7,25,0,0,0,0,1,0.3127985965434582,-0.3483419367401284
3,0,2,2,0,0,1,7,16,0,0,0,0,1,-0.8291634213716458,2.3063315140268235
2,0,1,5,0,0,0,8,16,0,0,0,0,1,-0.9142031461100045,1.1179021203695252
2,0,1,2,1,0,0,4,29,0,0,0,0,1,-0.8777575497935651,0.5107227392464327
2,0,0,2,2,0,0,10,16,0,5,0,0,1,0.2156103396996196,-0.1322638651660742
2,0,0,2,2,0,0,7,21,0,6,0,0,1,2.5238314397407873,0.28445813001245895
2,0,1,2,0,0,0,11,11,0,0,0,1,1,-0.36751920136341226,-0.3020394928314025
2,0,0,2,1,0,0,10,26,0,7,0,1,1,-0.7684207608442466,0.1301166503167059
2,0,0,5,0,0,0,7,19,0,0,0,1,1,1.2360870365599252,-0.45792438732411295
2,0,0,3,1,0,0,12,8,0,0,0,0,1,-0.5861927792620492,-0.5489858603446073
2,0,0,4,0,0,0,3,23,0,0,0,1,1,0.02123382601194231,-0.5233651747151123
1,0,2,4,0,0,0,7,6,0,0,0,0,1,1.9528504307832353,0.1301166503167059
2,0,0,3,0,0,1,4,13,0,7,0,0,1,-0.889906081899045,1.1589569539685958
1,0,2,1,2,0,0,8,15,0,0,0,0,1,-0.9992428708483634,-1.0274444474014417
2,0,1,3,0,0,0,6,20,0,0,0,0,1,-0.5618957150510895,-0.524291223593287
2,0,1,2,0,0,1,8,15,0,5,0,0,1,0.5922148349694943,0.2412425156976479
2,0,0,2,2,0,0,7,17,0,0,0,0,1,2.2930093297366705,0.09924835437755532
1,0,0,3,1,0,0,4,12,0,0,0,0,1,-0.8413119534771256,0.3668764801699911
2,0,0,3,0,0,1,10,19,0,0,0,1,1,-0.3067765408360131,1.0407313805216487
2,0,0,3,0,0,0,6,7,0,4,0,0,1,1.5640974034078807,0.747482569099718
2,0,1,2,2,0,0,3,25,0,0,0,0,1,0.9323737339229295,0.747482569099718
2,0,2,5,0,0,0,7,17,0,0,0,1,1,0.8594825412900505,-0.12053391270919711
2,0,0,2,2,0,0,7,1,0,5,0,0,1,2.098632816048993,-0.1322638651660742
2,0,2,2,0,0,3,3,5,0,0,0,0,1,-0.41611332978533155,-1.1768469997469306
2,0,1,1,2,0,0,6,6,0,6,0,1,1,1.977147494994195,0.28445813001245895
1,0,1,2,0,0,0,2,22,0,0,0,0,1,-0.5618957150510895,-0.9410132187718201
2,0,1,2,0,0,0,11,11,0,0,0,1,1,-0.52545011873465,0.47985444330728216
1,0,0,1,0,0,0,9,5,0,0,0,1,1,-1.023539935059323,0.8400874569171698
1,0,1,4,0,0,0,7,6,0,8,0,1,1,0.057679422328381795,-1.1663517791276194
3,0,2,7,0,0,1,7,27,0,0,0,1,1,1.1388987797160866,0.6616687063888792
1,0,0,3,0,0,0,11,1,0,0,0,0,1,0.9931163944503287,0.1301166503167059
2,0,1,3,0,0,0,10,17,0,0,0,2,1,1.8556621739393966,-0.45792438732411295
2,0,0,2,1,0,0,7,22,0,6,0,0,1,0.9566707981338892,-0.3483419367401284
2,0,0,4,0,0,0,8,11,0,0,0,0,1,0.057679422328381795,-0.9039712636448393
2,0,0,3,0,0,0,6,2,0,0,0,1,1,0.3370956607544179,0.4387996097082119
2,0,0,2,0,0,0,8,10,0,0,0,1,1,-0.5861927792620492,0.9296055151407067
2,0,1,2,1,0,0,12,16,0,0,0,1,1,0.3370956607544179,-0.8206268646091326
2,0,0,2,0,0,0,4,1,0,0,0,0,1,-0.16099415557025515,-0.5705936675020128
2,0,0,2,2,0,0,10,16,0,0,0,0,1,0.2156103396996196,-0.1322638651660742
2,0,0,3,0,0,0,5,4,0,4,0,0,1,0.2277588718050994,-0.3329077887705531
2,0,2,0,0,0,0,4,24,0,0,0,0,1,0.7501457523407321,-0.3329077887705531
2,0,2,5,0,0,0,4,13,0,0,0,0,1,0.00908529390646248,-0.45792438732411295
2,0,1,1,0,0,0,10,31,0,3,0,0,1,0.11842208285578094,-0.47335853529368827
2,0,2,5,1,0,0,6,28,0,0,0,0,1,0.4221353854927767,-0.6227610876391773
2,0,1,2,0,0,0,6,17,0,0,0,0,1,2.4995343755298274,-1.042878595371017
2,0,2,2,0,0,0,4,17,0,0,0,0,1,-0.6833810361058879,-0.12300337638432911
2,0,0,2,0,0,0,8,30,0,7,0,1,1,1.6005429997243201,-0.2927790040496574
2,0,0,1,1,0,0,6,23,0,0,0,0,1,-0.02736030240997701,-0.6261566001924839
1,0,2,1,0,0,0,10,9,0,0,0,0,1,0.3127985965434582,-0.7959322278578121
2,0,2,2,0,0,0,10,29,0,0,0,0,1,1.7220283207791185,-1.1046151872493182
1,0,2,3,0,0,1,9,17,0,0,0,1,1,0.9688193302393691,0.07177557099171127
2,0,2,2,0,0,0,3,20,0,8,0,0,1,-0.29462800873053324,-0.9502737075535652
2,0,0,1,0,0,0,9,29,0,0,0,1,1,2.110781348154473,0.012817125747933715
2,0,1,2,0,0,0,9,16,0,0,0,0,1,2.6453167607955854,-0.17856630907480012
2,0,1,3,0,0,0,9,29,0,0,0,1,1,2.0621872197325537,-0.16930582029305502
2,0,0,3,2,0,1,11,17,0,4,0,1,1,-0.9992428708483634,1.6426631513350853
2,0,0,3,0,0,0,9,29,0,0,0,1,1,1.321126761298284,-0.3918662340143307
2,0,2,3,0,0,0,6,19,0,0,0,0,1,0.5679177707585347,-0.7727810059034492
2,0,1,2,1,0,0,3,7,0,0,0,1,1,-0.9627972745319239,-0.5181175644054568
2,0,0,1,1,0,0,11,25,0,7,0,0,1,1.2968296970873243,-1.0706600617162527
1,0,0,2,0,0,0,8,24,0,0,0,0,1,0.8473340091845707,-0.1538716723234797
2,0,0,1,0,0,1,5,18,0,0,0,0,1,-0.671232504000408,1.5500582635176336
1,0,0,2,2,0,0,10,16,0,0,0,0,1,0.2156103396996196,-0.7959322278578121
2,0,0,2,2,0,0,10,16,0,0,0,0,1,0.2156103396996196,-0.1322638651660742
1,0,0,1,0,0,1,9,22,0,3,0,1,1,-0.9385002103209642,1.3694787322736028
2,0,0,2,0,0,0,5,6,0,0,0,0,1,0.5193236423366153,-0.014964340597302003
2,0,2,2,0,0,1,10,2,0,0,0,0,1,-0.9020546140045247,0.03751176249925411
2,0,2,2,1,0,0,7,30,0,0,0,0,1,1.5033547428804814,-0.7727810059034492
3,0,2,5,0,0,0,11,6,0,6,0,0,1,1.5883944676188404,3.2805349338664165
2,0,1,3,0,0,0,6,30,0,0,0,0,1,0.3492441928598977,-0.6415907481620592
2,0,0,1,0,0,0,5,21,0,0,0,1,1,-0.6833810361058879,1.0870338244303746
2,0,1,1,2,0,0,7,30,0,0,0,1,1,2.6331682286901055,0.28445813001245895
2,0,2,2,0,0,0,9,18,0,0,0,1,1,1.7706224492010378,0.4341693653173392
2,1,0,1,0,0,0,2,6,0,0,0,0,1,-0.8777575497935651,0.09924835437755532
2,0,2,1,0,0,1,4,23,0,0,0,1,1,-0.24603388030861395,0.40175765458123114
3,0,0,3,0,0,1,10,13,0,4,0,0,1,1.8556621739393966,1.2815040888470237
2,0,2,2,1,0,0,3,27,0,0,0,0,1,0.30065006443797837,-0.7573468579338739
2,0,0,3,1,0,0,5,17,0,0,0,0,1,-0.3189250729414929,0.3184132555455244
2,0,0,2,0,0,0,9,15,0,0,0,0,1,2.827544742377783,0.4387996097082119
2,0,0,2,0,1,0,9,22,0,0,0,2,1,1.260384100770885,0.9296055151407067
2,2,1,2,0,0,2,4,29,0,5,0,0,1,-0.16099415557025515,2.8743081593071946
2,1,2,4,0,0,0,5,7,0,0,0,0,1,-0.19743975188669463,0.9064542931863437
1,0,0,3,0,0,0,8,5,0,0,0,0,1,-1.011391402953843,-1.413298146640824
2,0,0,4,0,0,0,7,26,0,0,0,1,1,-0.6590839718949282,0.9296055151407067
2,0,0,3,0,0,1,10,4,0,0,0,0,1,1.2117899723489656,0.5128835199621735
2,0,2,1,2,0,0,7,25,0,6,0,0,1,0.3127985965434582,-0.3483419367401284
3,0,2,1,0,0,1,10,8,0,0,0,1,1,-0.6104898434730088,1.9945617250414025
2,0,2,1,0,0,0,3,26,0,0,0,0,1,0.09412501864482128,-0.17856630907480012
2,0,0,2,0,0,0,9,15,0,7,0,0,1,2.827544742377783,0.4387996097082119
2,0,1,3,0,0,0,3,17,0,0,0,0,1,-0.11240002714833582,-0.7959322278578121
1,0,0,2,0,0,0,7,21,0,0,0,0,1,-0.8534604855826055,-0.024224829379047096
2,0,0,3,0,0,1,9,29,0,0,0,2,1,0.5557692386530548,1.0407313805216487
2,0,1,1,2,0,0,6,6,0,8,0,0,1,1.977147494994195,0.28445813001245895
2,0,2,1,0,0,1,1,30,0,0,0,0,1,-0.671232504000408,-0.8700161381117738
2,0,0,2,2,0,0,7,21,0,0,0,0,1,2.5238314397407873,0.28445813001245895
1,0,2,1,0,0,0,10,2,0,9,0,0,1,-0.7076781003168475,1.2722436000652781
2,2,2,1,0,0,2,4,30,0,0,0,0,1,-0.6347869076839685,2.8743081593071946
2,0,0,1,1,0,0,10,11,0,0,0,0,1,0.30065006443797837,0.06838005843840471
2,0,1,3,1,0,0,4,18,0,0,6,1,1,0.30065006443797837,-0.9039712636448393
2,0,0,4,0,0,1,3,1,0,0,0,1,1,-0.5740442471565693,-0.3205604703948927
1,0,1,3,0,0,0,11,7,0,0,0,1,1,0.045530890222901965,0.9345444424909707
2,0,2,1,1,0,0,5,22,0,0,0,0,1,-0.598341311367529,-0.23721607135918643
2,0,0,3,0,0,0,11,23,0,4,4,2,1,2.7182079534284647,-0.8484083309543683
2,0,0,1,0,0,0,8,12,0,0,0,0,1,1.6612856602517194,-0.7959322278578121
2,0,0,3,0,0,0,5,10,0,0,0,0,1,-0.6955295682113677,1.0870338244303746
2,0,0,3,0,0,0,6,7,0,0,0,0,1,1.5640974034078807,0.747482569099718
2,0,0,2,2,0,0,6,15,0,4,7,1,1,2.086484283943513,0.5622727934648144
2,0,0,1,0,0,1,8,10,0,0,0,0,1,-0.6104898434730088,1.3463275103192398
3,0,0,2,0,0,1,7,29,0,0,0,0,1,1.0052649265558085,0.9851684478311773
2,0,0,1,2,0,0,9,4,0,0,0,0,1,1.6369885960407597,0.06838005843840471
2,1,1,2,2,0,0,8,15,0,0,0,0,1,-0.6226383755784887,0.6564210960792236
3,0,0,4,0,0,1,9,13,0,3,6,1,1,0.2277588718050994,1.9297383035691864
2,0,1,2,1,0,0,4,29,0,0,0,0,1,-0.889906081899045,0.5107227392464327
2,0,2,2,0,0,0,7,23,0,0,0,1,1,0.8351854770790909,0.08227079161102258
1,0,0,1,0,0,0,4,19,0,0,0,0,1,-0.3067765408360131,-0.6261566001924839
3,0,1,1,0,0,1,3,26,0,0,3,0,1,-0.8534604855826055,2.352633957935549
2,0,1,2,0,0,0,6,3,0,0,0,0,1,1.2968296970873243,0.8092191609780192
2,0,1,2,1,0,0,10,24,0,7,0,0,1,0.30065006443797837,-0.5057702460297964
2,1,0,1,0,0,0,6,28,0,0,0,0,1,0.4221353854927767,0.20728739016458242
3,0,1,3,0,0,1,3,21,0,0,0,1,1,-0.4647074582072509,0.5653596230587292
2,0,0,2,0,0,0,11,18,0,0,6,0,1,2.6331682286901055,-1.660244514154029
1,0,0,2,0,0,0,5,18,0,2,0,0,1,-0.5740442471565693,-0.5181175644054568
2,0,2,4,0,0,1,4,9,0,6,0,0,1,-0.9385002103209642,0.9944289366129228
2,0,0,1,2,0,0,9,4,0,0,0,0,1,1.6369885960407597,0.06838005843840471
2,0,2,1,1,0,0,2,27,0,0,8,1,1,-0.36751920136341226,-0.9965761514622911
2,0,0,1,2,0,0,10,16,0,8,0,0,1,0.19131327548865992,0.06838005843840471
2,0,0,1,1,0,0,3,10,0,0,0,0,1,-0.9992428708483634,-0.5181175644054568
2,0,1,2,0,0,1,5,30,0,0,0,0,1,-0.8777575497935651,0.20481792648945044
2,1,1,2,2,0,0,8,8,0,0,9,1,1,-0.6104898434730088,2.749291560753634
1,0,1,5,0,0,0,10,4,0,0,0,0,1,3.216297769753137,-0.7959322278578121
2,1,0,3,0,0,0,10,4,0,9,0,0,1,1.0660075870832078,0.5962279189978799
1,0,0,3,0,0,0,11,1,0,0,0,0,1,0.9931163944503287,0.1301166503167059
2,0,1,4,0,0,0,10,5,0,0,0,0,1,2.31730639394763,-0.4872492684663061
2,0,2,3,1,0,0,11,17,0,0,0,0,1,-0.889906081899045,-0.8252571090000053
2,0,2,0,1,0,0,11,13,0,0,0,0,1,-1.011391402953843,-0.3329077887705531
2,0,1,5,0,0,1,6,27,0,8,0,0,1,-0.7562722287387668,1.8071911686907585
2,0,0,3,0,0,0,6,14,0,0,6,0,1,-0.7076781003168475,0.17178884983455905
2,0,1,0,0,0,0,9,4,0,0,0,0,1,-0.3918162655743719,-0.21499089828299803
1,0,0,1,0,0,1,5,26,0,0,0,0,1,-0.7805692929497264,0.1301166503167059
2,0,1,2,0,0,1,4,22,0,5,0,0,1,-0.28247947662505346,0.40175765458123114
1,0,2,1,0,0,0,2,28,0,0,0,0,1,-1.011391402953843,-1.413298146640824
2,0,0,2,1,0,0,10,20,0,0,0,1,1,-0.7441236966332869,0.40793131376906133
2,0,2,1,0,0,0,7,3,0,0,0,0,1,-0.5497471829456096,0.3739761882359959
2,0,1,3,0,0,0,9,10,0,7,0,0,1,-0.8413119534771256,0.33847764790597246
2,0,0,2,0,0,0,9,15,0,0,0,0,1,2.827544742377783,0.4387996097082119
2,0,0,1,1,0,0,4,8,0,0,0,0,1,-0.9870943387428835,-0.5181175644054568
1,0,1,3,0,0,1,5,9,0,5,0,0,1,-0.9142031461100045,1.0870338244303746
2,0,1,2,0,0,0,11,4,0,4,0,0,1,2.681762357112025,-0.5181175644054568
2,0,1,3,0,0,0,9,12,0,0,0,0,1,1.333275293403764,-0.1353506947599891
2,0,0,3,0,0,1,3,24,0,3,0,0,1,-0.12454855925381565,0.26285032285505344
2,0,0,3,0,0,0,9,7,0,0,0,1,1,2.0014445592051544,0.6517908516883513
2,1,0,1,0,0,0,8,31,0,7,0,0,1,1.6612856602517194,0.20728739016458242
1,0,0,1,0,0,0,6,23,0,0,0,0,1,-0.03950883451545684,-0.4594678021210704
2,0,1,3,1,0,0,7,7,0,0,0,1,1,0.9323737339229295,-0.24801997493788897
2,0,0,3,0,0,1,5,5,0,3,0,1,1,0.5679177707585347,0.26285032285505344
2,1,1,2,0,0,2,5,13,0,0,0,0,1,-0.19743975188669463,2.8743081593071946
2,0,0,3,0,0,0,6,21,0,0,0,0,1,-0.7441236966332869,0.6755594395614971
2,0,0,3,0,0,0,9,21,0,0,0,1,1,2.2687122655257106,-0.13751147547572987
2,0,0,3,0,0,0,11,3,0,0,0,0,1,2.6696138250065453,-0.5181175644054568
2,0,2,1,0,0,0,10,1,0,6,0,0,1,2.31730639394763,0.012817125747933715
2,0,0,1,0,0,0,8,22,0,3,0,1,1,0.3492441928598977,-0.9039712636448393
2,0,2,2,0,0,0,11,12,0,4,0,2,1,1.1024531833996472,-0.7030186570809687
2,0,2,0,2,0,0,4,17,0,0,0,0,1,2.31730639394763,0.1301166503167059
2,0,0,2,0,0,0,3,17,0,5,0,0,1,-0.817014889266166,-0.7959322278578121
2,0,0,2,2,0,0,10,16,0,4,0,0,1,0.2156103396996196,-0.1322638651660742
2,1,2,2,0,0,0,3,25,0,3,0,0,1,-0.5497471829456096,0.8740425824502353
2,0,1,1,2,0,4,9,28,0,0,0,0,1,0.1427191470667406,0.9944289366129228
1,0,6,13,0,0,0,10,4,0,0,0,1,1,-0.9627972745319239,-0.3329077887705531
2,0,0,4,2,0,0,10,18,0,0,0,1,1,1.2117899723489656,0.7629167170692933
2,0,2,1,2,0,0,9,3,0,0,0,1,1,1.5033547428804814,1.7074865728073014
2,0,1,1,1,0,0,6,27,0,3,0,1,1,0.7501457523407321,-0.6261566001924839
1,0,2,4,0,0,0,6,12,0,0,0,0,1,-0.1852912197812148,0.4387996097082119
2,0,1,2,1,0,0,12,16,0,0,0,0,1,1.2239385044544455,-0.8206268646091326
2,0,2,8,1,0,0,3,30,0,0,0,0,1,-0.051657366620936666,-1.0089234698379514
2,0,2,1,0,0,0,6,18,0,5,0,0,1,-0.19743975188669463,-0.39989199095850997
2,0,2,1,0,0,0,7,11,0,5,0,1,1,-0.2338853482031341,-0.9039712636448393
2,0,0,3,0,0,1,6,8,0,0,0,0,1,0.5922148349694943,-0.45792438732411295
2,0,0,1,2,0,0,8,3,0,4,0,0,1,0.5071751102311355,1.0407313805216487
2,0,2,0,0,0,0,5,1,0,0,0,1,1,0.4342839175982565,-0.014964340597302003
2,0,0,2,2,0,0,6,15,0,6,0,1,1,2.086484283943513,0.28445813001245895
2,0,0,2,0,0,0,10,21,0,0,0,0,1,2.1715240086818723,0.1301166503167059
1,0,0,2,1,0,0,11,4,0,7,0,2,1,0.4221353854927767,-0.8206268646091326
2,0,1,2,1,0,0,2,12,0,0,0,1,1,-0.7441236966332869,-0.8268005237969628
2,0,0,2,2,0,0,8,18,0,0,0,1,1,2.8639903386942223,0.28445813001245895
2,0,0,2,2,0,0,7,17,0,6,0,0,1,2.2930093297366705,0.09924835437755532
2,0,0,4,1,0,0,11,16,0,0,0,0,1,0.7744428165516918,-0.9564473667413954
3,0,1,1,0,0,1,4,30,0,8,0,0,1,-0.4768559903127307,1.651923640116831
2,0,0,1,1,0,0,2,27,0,6,0,1,1,-1.011391402953843,-0.7650639319186615
2,0,1,4,0,0,0,8,22,0,4,0,0,1,1.5519488713024008,-0.45792438732411295
2,0,0,3,0,0,0,9,22,0,0,0,0,1,2.32945492605311,0.32551296361152915
3,0,0,1,0,0,1,7,9,0,7,0,0,1,0.8473340091845707,1.2629831112835326
1,0,0,5,0,0,0,9,6,0,0,0,0,1,1.7706224492010378,0.16098494625585652
3,0,1,5,0,0,0,9,20,0,0,0,0,1,1.406166486036643,1.3787392210553475
2,0,2,1,1,0,0,10,30,0,4,0,2,1,0.13057061496126077,-0.8021058870456423
2,1,2,1,0,0,0,7,24,0,0,0,0,1,-0.02736030240997701,0.5807937710283045
3,0,2,1,0,0,1,8,27,0,0,0,1,1,-0.1852912197812148,1.7445285279342828
2,0,2,3,0,0,0,11,20,0,0,0,0,1,-0.8048663571606861,-1.0672645491629462
2,0,0,3,0,0,1,6,14,0,3,0,0,1,-0.889906081899045,-0.4872492684663061
1,0,1,0,0,0,0,4,18,0,0,0,0,1,-0.9627972745319239,-0.3329077887705531
1,0,1,0,0,0,0,10,10,0,0,0,0,1,-0.10025149504285599,0.4387996097082119
3,0,0,1,0,0,1,6,21,0,0,0,0,1,-0.2338853482031341,0.8184796497597647
2,0,0,3,0,0,0,6,7,0,3,0,0,1,1.5640974034078807,0.747482569099718
2,0,0,2,1,0,0,5,12,0,0,0,0,1,0.5679177707585347,-0.3483419367401284
2,0,0,2,2,0,0,10,16,0,0,0,0,1,0.2156103396996196,-0.1322638651660742
2,1,1,1,0,0,0,7,25,0,1,0,0,1,0.9323737339229295,0.48510205361693787
2,0,0,3,0,0,1,4,7,0,0,0,0,1,-0.2338853482031341,0.40175765458123114
2,0,0,2,0,0,1,10,28,0,0,0,0,1,0.30065006443797837,-0.04274580694253728
2,0,0,2,0,0,0,6,17,0,0,0,0,1,1.9528504307832353,-0.9502737075535652
2,0,1,2,0,0,0,10,19,0,0,0,0,1,-0.9870943387428835,0.5314044975256638
1,0,2,1,0,0,0,2,28,0,6,0,0,1,-1.011391402953843,-1.413298146640824
2,2,0,3,0,0,5,4,13,0,4,0,0,1,-1.011391402953843,3.011054710317632
2,0,0,2,2,0,0,10,6,0,0,0,1,1,0.23990740391057924,0.2535898340733083
2,0,0,2,2,0,0,7,17,0,0,0,0,1,2.2930093297366705,0.09924835437755532
3,0,0,3,0,0,1,10,26,0,6,0,0,1,0.2520559360160591,0.5406649863074089
2,0,2,2,0,0,0,5,13,0,0,0,1,1,0.9080766697119699,0.2767410560276713
2,0,0,2,0,0,0,4,13,0,3,0,0,1,-0.3189250729414929,-0.014964340597302003
2,0,2,5,0,0,0,12,25,0,2,8,2,1,2.098632816048993,-0.8326655000254013
2,2,0,4,0,0,2,11,22,0,0,0,1,1,-0.7441236966332869,1.300025066410514
2,0,2,1,0,0,1,10,1,0,0,0,0,1,0.616511899180454,0.8184796497597647
1,0,0,1,0,0,0,2,25,0,0,0,0,1,-0.7684207608442466,-1.2280883710059205
2,0,0,2,0,0,0,5,26,0,0,0,0,1,1.9892960270996747,0.37706301782991075
2,0,1,1,0,0,0,8,15,0,0,0,0,1,1.6369885960407597,-0.2927790040496574
1,0,0,1,1,0,0,5,25,0,0,0,0,1,-0.9263516782154844,0.40793131376906133
2,0,0,1,1,0,0,5,25,0,0,0,0,1,-0.6590839718949282,-0.23721607135918643
2,0,0,4,0,0,1,4,5,0,5,0,0,1,-0.07595443083189633,-0.2609846592323323
2,0,0,2,0,0,0,11,8,0,0,0,0,1,0.32494712864893804,-1.4287322946103995
2,0,0,2,0,0,0,9,15,0,0,0,0,1,2.827544742377783,0.4387996097082119
1,0,0,2,0,0,0,9,9,0,0,0,0,1,-0.6347869076839685,0.7629167170692933
2,0,0,3,0,0,1,6,2,0,0,0,0,1,-0.7562722287387668,1.3441667296034996
1,0,2,5,0,0,0,5,10,0,0,0,0,1,0.3492441928598977,-0.791610666426331
3,0,0,4,0,0,1,8,10,0,7,0,1,1,1.1631958439270462,0.7490259838966759
2,0,1,3,0,0,1,6,20,0,0,0,1,1,-0.9627972745319239,1.164204564278251
2,0,2,3,0,0,0,8,19,0,0,0,0,1,2.6574652929010654,-0.8576688197361133
1,0,0,4,0,0,0,7,1,0,0,0,1,1,-0.2338853482031341,-1.1663517791276194
2,0,1,1,0,0,0,6,4,0,0,0,0,1,2.31730639394763,-1.3268669180112025
2,0,0,1,0,0,0,10,16,0,0,0,0,1,1.1631958439270462,-1.1046151872493182
2,2,1,3,0,0,5,10,20,0,0,0,0,1,-0.16099415557025515,4.881056078311376
2,0,0,3,0,0,0,3,31,0,8,0,1,1,-0.3189250729414929,-0.4594678021210704
3,0,2,4,0,0,1,6,17,0,0,0,0,1,-0.7076781003168475,1.7229207207768769
1,0,2,4,0,0,0,6,12,0,0,0,0,1,-0.1852912197812148,0.4387996097082119
1,0,2,1,0,0,0,2,28,0,0,0,0,1,-1.011391402953843,-1.413298146640824
1,0,1,2,0,0,0,10,10,0,0,0,0,1,1.1631958439270462,0.4387996097082119
1,0,0,1,0,0,0,11,10,0,0,0,0,1,-0.9020546140045247,0.4387996097082119
2,0,0,2,2,0,0,9,13,0,9,0,1,1,3.179852173436698,0.28445813001245895
2,0,0,2,2,0,0,11,11,0,0,0,0,1,-0.41611332978533155,0.790698183414529
2,0,0,2,0,0,0,9,2,0,0,0,1,1,1.6491371281462395,-0.2927790040496574
2,0,0,2,2,0,0,6,15,0,0,0,1,1,2.086484283943513,0.28445813001245895
2,0,2,1,2,0,0,8,1,0,0,0,0,1,0.397838321281817,-0.3483419367401284
2,0,1,1,0,0,1,2,13,0,0,0,0,1,-1.023539935059323,0.006643466560103507
2,0,2,5,1,0,0,2,1,0,0,0,0,1,-0.889906081899045,-0.8268005237969628
3,0,0,3,0,0,1,7,7,0,0,0,2,1,0.89592813760649,1.2629831112835326
2,0,0,2,0,0,0,9,15,0,0,0,1,1,-0.6590839718949282,0.9296055151407067
2,0,1,2,0,0,0,4,4,0,0,0,0,1,0.08197648653934146,-0.7959322278578121
2,0,2,1,0,0,0,10,1,0,0,0,1,1,1.1631958439270462,0.09616152478364043
2,0,0,2,1,0,0,11,18,0,0,0,1,1,-0.1488456234647753,-0.8206268646091326
2,0,0,2,2,0,0,6,15,0,6,0,0,1,2.086484283943513,0.28445813001245895
1,0,2,2,0,0,0,4,15,0,0,0,0,1,0.23990740391057924,-0.9039712636448393
2,0,2,5,0,0,3,3,19,0,0,0,1,1,0.5193236423366153,-0.34216827755229823
3,0,1,4,0,0,1,8,1,0,0,0,2,1,1.1146017155051269,0.7490259838966759
2,0,1,2,0,0,0,4,22,0,0,0,0,1,1.0174134586612884,-0.6415907481620592
1,0,2,4,0,0,0,6,12,0,0,0,0,1,-0.1852912197812148,0.4387996097082119
2,0,1,3,0,0,1,6,16,0,0,0,0,1,-0.45255892610177106,1.0685128468668843
3,0,1,1,0,0,1,5,14,0,0,0,0,1,-0.5861927792620492,1.651923640116831
2,0,1,4,0,0,0,8,3,0,0,0,1,1,1.1996414402434858,0.19185324219500713
3,0,1,1,0,0,1,4,30,0,4,0,0,1,-0.7562722287387668,2.043950998544043
2,1,1,1,1,0,0,12,24,0,0,0,1,1,0.89592813760649,-0.8206268646091326
2,1,0,1,0,0,0,11,5,0,0,0,1,1,-0.889906081899045,1.36484848788273
2,0,1,1,0,0,0,1,25,0,0,0,0,1,-0.6226383755784887,-1.351561554762523
2,0,0,2,0,0,0,8,10,0,0,0,0,1,1.6126915318298,-0.2927790040496574
2,0,0,1,0,0,0,6,3,0,0,0,1,1,2.0743357518380336,-0.7696941763095343
2,0,0,1,0,0,0,7,12,0,0,0,0,1,-0.29462800873053324,-0.014964340597302003
3,0,0,2,0,0,1,7,22,0,0,0,0,1,0.20346180759413976,1.124075779557355
2,0,0,1,0,0,0,11,5,0,0,0,1,1,-0.889906081899045,0.747482569099718
2,0,0,4,2,0,0,9,21,0,6,0,1,1,2.5724255681627066,0.3461947218907601
3,0,2,8,0,0,1,7,14,0,0,0,2,1,0.7987398807626515,0.8015020869932316
2,0,0,4,0,0,0,8,30,0,0,0,2,1,1.6855827244626789,-0.45792438732411295
1,0,2,1,0,0,0,10,15,0,0,0,0,1,0.10627355075030112,0.28445813001245895
2,0,2,2,0,0,1,5,1,0,0,0,0,1,-0.16099415557025515,0.8277401385415093
3,0,1,1,2,0,1,5,14,0,4,0,0,1,-0.2581824124140938,3.2354672217952563
2,0,0,4,0,0,0,7,12,0,0,0,0,1,1.1146017155051269,-0.45792438732411295
2,0,1,2,0,0,0,11,4,0,0,0,0,1,2.681762357112025,-0.5181175644054568
2,0,1,1,0,0,0,10,10,0,0,0,0,1,1.0903046512941674,-1.1046151872493182
2,0,0,3,0,0,0,12,29,0,0,0,2,1,0.762294284446212,-1.0351615213862293
2,0,1,0,0,0,0,10,16,0,0,0,0,1,2.110781348154473,0.1301166503167059
2,1,0,3,0,0,0,7,7,0,0,0,1,1,0.89592813760649,0.8030455017901894
